customer_id,gender,age,is_under_30,is_senior_citizen,has_partner,has_dependents,number_of_dependents
9362-mwodr,female,63,0,0,0,1,1
9975-gpkzu,male,62,0,0,1,1,3
9625-rzfuk,male,47,0,0,1,1,1
5153-lxkdt,male,51,0,0,1,1,3
5161-ubzxi,male,38,0,0,1,1,2
1020-jpqow,female,63,0,0,1,0,0
7919-zodzz,female,32,0,0,1,1,2
0565-jupyd,male,26,1,0,0,0,0
6867-acczi,female,34,0,0,1,1,3
5939-xaixz,female,54,0,0,0,0,0
9054-fownv,male,53,0,0,1,1,3
8207-vvmyb,female,44,0,0,1,0,0
9732-eqmwy,female,20,1,0,1,0,0
5269-nrgdp,male,54,0,0,1,1,2
6195-melti,male,57,0,0,0,0,0
2121-jafom,female,23,1,0,1,0,0
1227-udmzr,female,53,0,0,1,0,0
5198-hqaen,male,50,0,0,1,1,3
2167-fqstq,female,20,1,0,1,0,0
2819-gweni,female,64,0,0,1,1,1
3572-uuhrs,male,47,0,0,0,0,0
2692-pfytj,female,23,1,0,0,0,0
5955-epoaz,female,40,0,0,0,0,0
6821-jpcdc,female,29,1,0,1,0,0
8815-lmflx,male,61,0,0,1,1,4
9135-hswoc,male,28,1,0,1,1,1
8582-krhpj,male,51,0,0,0,0,0
5811-iwxym,female,20,1,0,1,1,1
1506-yjtyt,male,21,1,0,1,1,1
4123-dvhph,male,49,0,0,1,0,0
2228-bzdee,female,45,0,0,0,0,0
2789-czanw,female,49,0,0,1,1,1
7596-lduxp,female,61,0,0,0,0,0
2192-ozitf,female,60,0,0,0,0,0
5651-cpdnd,male,45,0,0,0,0,0
1131-alzwv,female,58,0,0,0,0,0
7729-xbtwx,male,62,0,0,1,1,2
9134-wyrvp,male,51,0,0,0,0,0
3284-svcro,female,35,0,0,1,0,0
9732-ouyrn,female,54,0,0,1,0,0
0559-ckhus,female,44,0,0,1,0,0
2931-svltv,male,59,0,0,1,1,3
7504-uwhnb,male,42,0,0,0,0,0
2582-fffzr,female,34,0,0,0,0,0
8908-nmqtx,male,36,0,0,0,0,0
1431-aidjq,male,44,0,0,1,1,1
6288-lbear,female,22,1,0,0,0,0
8413-ynhnv,male,42,0,0,0,0,0
5808-totxo,female,37,0,0,0,1,2
4369-nyscf,male,61,0,0,0,0,0
6333-ydvlt,male,61,0,0,0,0,0
5324-ktgcg,male,55,0,0,1,0,0
7394-lwlyn,female,57,0,0,0,0,0
6873-udnld,male,28,1,0,0,0,0
2700-lueva,male,49,0,0,0,0,0
0958-yhxgp,female,25,1,0,0,0,0
1101-sswag,female,60,0,0,1,0,0
4194-fjarj,female,22,1,0,1,1,3
5325-uwtwj,male,47,0,0,1,0,0
3969-gyxel,female,46,0,0,0,0,0
6992-tknyo,male,34,0,0,1,0,0
4468-ydovk,male,57,0,0,0,1,2
2200-dsaal,female,52,0,0,0,0,0
4302-zyfel,male,23,1,0,1,1,2
9351-lzygf,female,56,0,0,1,0,0
4366-ctouz,female,36,0,0,0,0,0
1518-omdik,male,23,1,0,1,0,0
6671-ngwon,female,43,0,0,0,0,0
0595-itudf,male,21,1,0,1,1,1
1955-ibmmb,male,47,0,0,0,0,0
0096-bxers,female,30,0,0,1,0,0
3806-yazov,female,44,0,0,0,0,0
7998-zlxwn,female,21,1,0,1,0,0
6253-wrfhy,male,59,0,0,1,1,1
9133-ayjzg,female,40,0,0,0,0,0
8680-cgltp,male,35,0,0,0,0,0
8430-twcbx,female,62,0,0,1,0,0
5018-gwuro,female,25,1,0,1,0,0
6741-qrlup,female,50,0,0,0,0,0
4737-hobax,male,51,0,0,1,0,0
8200-klnyw,female,55,0,0,1,0,0
3372-cdxfj,male,31,0,0,1,1,2
4781-zxygu,male,25,1,0,1,1,2
7632-yutxb,female,52,0,0,1,1,2
9896-uymie,male,27,1,0,0,0,0
0853-nwifk,female,27,1,0,0,0,0
8212-crqxp,female,20,1,0,1,0,0
6980-cdgfc,female,57,0,0,1,0,0
7691-xvtzh,female,30,0,0,1,0,0
2520-sgtta,female,23,1,0,1,1,3
1088-cnnkb,male,34,0,0,1,0,0
1930-bzlhi,male,31,0,0,0,0,0
5868-ytyks,male,21,1,0,0,1,2
3525-dvkfn,female,58,0,0,0,0,0
1482-oxzsy,male,45,0,0,0,0,0
0377-jbkkt,male,21,1,0,1,1,3
5778-bvofb,female,33,0,0,0,0,0
3373-yzzym,male,57,0,0,1,1,3
0228-mauwc,male,40,0,0,0,0,0
7663-yjhsn,female,33,0,0,1,0,0
4915-bfsxl,male,49,0,0,1,1,1
3086-rucrn,female,33,0,0,0,0,0
5215-lnldj,female,20,1,0,1,1,2
0257-kxzgu,female,29,1,0,1,1,1
1307-atkgb,male,21,1,0,0,0,0
3714-xpxbw,female,43,0,0,0,0,0
1850-akqep,male,61,0,0,0,1,1
2824-dxnkn,female,26,1,0,1,1,1
0848-zgqij,female,56,0,0,1,0,0
3621-chyvb,female,44,0,0,1,0,0
8042-rnlko,male,40,0,0,0,0,0
5372-fbkbn,female,38,0,0,0,1,2
0420-txvsg,male,43,0,0,1,0,0
6217-towgs,female,29,1,0,1,0,0
1045-ltcyt,female,54,0,0,1,1,3
1544-jjmyl,male,19,1,0,0,0,0
4636-jgaai,male,28,1,0,1,0,0
6874-sglhu,male,44,0,0,0,0,0
5951-aofih,male,19,1,0,0,0,0
3059-ngmxb,male,52,0,0,1,1,3
8652-yhiyu,female,30,0,0,0,1,3
3486-hoogq,female,44,0,0,1,1,1
5061-pbxfw,female,49,0,0,1,1,1
8630-fjlib,female,35,0,0,0,0,0
3891-nlxjb,male,26,1,0,0,0,0
4749-ojkqu,female,36,0,0,0,0,0
0577-whmev,female,19,1,0,1,0,0
5453-axepf,male,31,0,0,1,0,0
3716-lrgxk,male,27,1,0,1,0,0
2263-sfsqz,male,46,0,0,1,1,2
3397-avtku,male,64,0,0,0,0,0
4825-furez,male,49,0,0,1,0,0
2672-ojqzp,female,35,0,0,0,0,0
3134-dshvc,female,49,0,0,0,0,0
7821-dprqe,male,25,1,0,1,0,0
2001-ewbqu,female,23,1,0,0,0,0
6695-amzuf,female,31,0,0,1,0,0
8410-bgqxn,male,26,1,0,0,0,0
1619-ywubb,female,38,0,0,1,0,0
7611-ykytc,male,50,0,0,1,1,2
0365-gxezs,male,55,0,0,1,0,0
0082-oqiqy,male,50,0,0,0,0,0
3606-sbkry,male,35,0,0,0,0,0
0667-nsrgi,female,45,0,0,1,0,0
6893-odyye,male,34,0,0,0,0,0
8242-jsvbo,male,22,1,0,0,0,0
9541-zpsea,male,25,1,0,1,1,3
1139-wuoah,male,33,0,0,0,0,0
4693-vwvbo,female,60,0,0,0,0,0
6937-gcdgq,male,59,0,0,1,1,1
0988-jrwwp,female,50,0,0,0,0,0
5075-jsdki,female,64,0,0,0,0,0
8644-xytsv,male,37,0,0,1,0,0
3873-wosbc,male,58,0,0,1,0,0
7465-zzrvx,male,63,0,0,0,0,0
7975-jmznt,male,19,1,0,1,0,0
7251-xfoil,female,60,0,0,0,0,0
4116-iqrfr,male,55,0,0,1,1,2
8259-dzliz,female,53,0,0,1,1,2
7853-wnzsy,male,58,0,0,0,0,0
3120-fazkd,male,19,1,0,1,1,2
8606-oegqz,female,45,0,0,0,1,2
0225-zorzp,male,46,0,0,0,0,0
9489-jmttn,female,41,0,0,1,1,1
0967-bmlbd,female,37,0,0,1,1,1
2830-lewoa,male,37,0,0,1,1,1
5006-mxvrn,female,23,1,0,0,0,0
8327-wkmie,male,36,0,0,0,0,0
6917-fijhc,female,60,0,0,1,0,0
7797-ejmdp,female,34,0,0,0,0,0
3530-vwvgu,female,27,1,0,1,1,2
6368-nwmce,female,61,0,0,0,0,0
3633-cdbuw,male,25,1,0,0,1,1
3956-mgxog,female,62,0,0,0,0,0
9274-uarkj,female,60,0,0,0,0,0
4077-hwuyd,male,59,0,0,1,1,3
0103-csitq,female,20,1,0,1,0,0
8671-kkkos,female,50,0,0,1,0,0
6578-krmaw,male,22,1,0,0,0,0
4860-ijude,male,34,0,0,0,0,0
9688-ygxvr,female,35,0,0,0,0,0
1945-xisks,female,22,1,0,1,0,0
5360-ljcnj,female,37,0,0,1,0,0
2607-fbdff,male,32,0,0,0,0,0
1100-ddvrv,male,27,1,0,1,0,0
6728-wyqbc,male,52,0,0,0,0,0
7216-kaoid,male,27,1,0,1,1,1
6145-nnpno,female,45,0,0,0,0,0
5339-tjfek,male,22,1,0,1,1,1
2074-guhpq,female,37,0,0,0,1,2
4625-xmoym,female,37,0,0,1,1,1
5827-mwczk,male,39,0,0,1,1,3
1385-tqozw,female,32,0,0,0,0,0
5914-xrfqb,male,58,0,0,1,0,0
4329-ypddq,male,40,0,0,0,0,0
4804-ncpet,male,32,0,0,1,1,3
5944-ugllk,male,62,0,0,0,0,0
7787-bntzm,male,56,0,0,0,0,0
2252-isrnh,male,22,1,0,1,1,3
9415-tpkrv,female,62,0,0,1,1,3
5322-teujk,female,45,0,0,1,1,3
1866-dioqz,female,23,1,0,1,0,0
8375-kvthk,male,43,0,0,1,0,0
2697-nqbpf,male,51,0,0,0,0,0
3709-oijea,male,51,0,0,0,0,0
1386-zikuv,male,42,0,0,0,0,0
0599-xnydo,female,51,0,0,1,0,0
6377-whaox,female,48,0,0,1,0,0
6855-vlgos,male,51,0,0,1,1,1
8746-oqqrw,male,64,0,0,0,0,0
3181-mizbn,male,40,0,0,1,1,1
7766-cltic,female,58,0,0,0,0,0
5650-yliba,male,60,0,0,0,0,0
0825-cppqh,female,26,1,0,1,0,0
9084-oaykl,male,29,1,0,0,0,0
6122-ljada,male,31,0,0,1,1,1
2400-xiwio,female,30,0,0,1,0,0
7569-nmzyq,female,33,0,0,1,1,3
5201-ussqz,female,56,0,0,1,0,0
2105-phwon,female,41,0,0,1,0,0
1494-ejzdw,female,51,0,0,1,1,3
8003-ewndz,female,52,0,0,0,0,0
1897-rcfum,female,31,0,0,1,1,2
9256-jtbnz,female,40,0,0,0,0,0
2211-rmnho,female,36,0,0,1,1,2
2432-tfsmk,male,43,0,0,0,0,0
4929-roart,male,47,0,0,0,0,0
1834-abkhq,female,59,0,0,1,1,2
1741-wtpon,male,42,0,0,1,1,3
3932-ijwdz,male,51,0,0,0,0,0
1240-hcboh,female,45,0,0,0,0,0
3594-kadlu,male,33,0,0,1,0,0
3796-enzgf,male,52,0,0,1,0,0
1734-zmntz,female,50,0,0,1,1,2
2853-cwqfq,male,20,1,0,0,1,1
0813-taxxs,male,48,0,0,0,0,0
2519-twkfs,male,34,0,0,1,1,1
0626-qxngv,female,55,0,0,1,0,0
6723-cegqi,female,33,0,0,0,1,2
4732-rrjzc,male,31,0,0,1,1,1
9499-xpzxm,female,45,0,0,1,0,0
4338-eycer,male,57,0,0,1,0,0
3007-fdpea,female,28,1,0,0,0,0
8513-olygy,male,50,0,0,1,0,0
0311-qywss,female,63,0,0,0,0,0
8705-dwkti,male,58,0,0,0,0,0
3680-cthuh,male,22,1,0,0,0,0
1202-kkgfu,female,24,1,0,1,0,0
6112-kthfq,female,50,0,0,0,0,0
1852-xemdw,male,20,1,0,0,0,0
1820-djfph,female,59,0,0,1,1,3
9426-sxnhe,female,23,1,0,0,0,0
9068-fhqhd,female,42,0,0,1,1,3
1269-foywn,male,23,1,0,1,1,3
9895-vfoxh,female,19,1,0,0,0,0
1230-qajdw,male,32,0,0,0,0,0
5701-zikje,male,28,1,0,0,0,0
5032-miykt,female,19,1,0,0,0,0
7396-vjuzb,male,33,0,0,1,1,2
9717-qebgu,male,51,0,0,0,0,0
5172-rkocb,male,28,1,0,1,0,0
6509-tsgwn,female,42,0,0,1,1,2
3178-cifot,female,34,0,0,0,0,0
4530-ndrku,female,31,0,0,1,1,3
5985-tbabq,female,45,0,0,0,0,0
9800-ontfe,female,59,0,0,1,1,3
6743-hhqpf,male,26,1,0,1,0,0
8455-hiraq,female,56,0,0,0,0,0
6616-aalsr,female,23,1,0,1,1,1
9415-znbsx,female,30,0,0,1,1,1
4018-kjyuy,male,43,0,0,0,1,2
3884-uebxb,female,58,0,0,1,1,1
5537-uxxvs,female,49,0,0,1,0,0
1791-pqhbb,female,28,1,0,0,1,2
8701-dglvh,male,36,0,0,0,0,0
8741-lqobk,female,27,1,0,1,1,2
8082-ghxop,male,20,1,0,0,1,1
0980-fexwf,male,32,0,0,1,1,1
3011-wqksz,male,41,0,0,0,1,3
8218-ffjds,female,21,1,0,1,0,0
9360-omdzz,male,60,0,0,0,0,0
0345-xmmug,female,29,1,0,1,0,0
2832-scuco,female,52,0,0,0,0,0
7036-zzkbd,male,56,0,0,1,0,0
0265-psuae,female,57,0,0,1,1,3
0463-txoak,male,26,1,0,0,1,1
0594-uftul,male,35,0,0,1,1,3
9509-mpyod,female,34,0,0,0,0,0
9128-cpxki,female,36,0,0,0,0,0
0129-kptwj,male,39,0,0,1,0,0
5855-eibde,female,35,0,0,1,0,0
5365-llfyv,female,43,0,0,0,0,0
1928-bxyiv,male,47,0,0,0,0,0
5760-fxfvo,male,55,0,0,0,0,0
0961-zwlvi,male,35,0,0,0,1,3
5181-oabfk,female,59,0,0,1,1,3
7816-vghto,female,61,0,0,1,1,2
5871-dgtxz,male,55,0,0,0,0,0
7550-wiqva,male,34,0,0,1,1,1
7544-zvikx,male,33,0,0,1,1,2
0016-qljis,female,43,0,0,1,1,1
7508-dqakk,female,21,1,0,0,0,0
5176-olskt,female,49,0,0,1,0,0
9356-axgmp,male,59,0,0,1,0,0
3556-bvqgl,female,21,1,0,1,0,0
7581-ebbou,female,49,0,0,0,0,0
5073-rzgbk,female,50,0,0,1,1,3
2192-ckrlv,female,57,0,0,1,0,0
3154-hmwuu,male,28,1,0,1,0,0
6119-spudb,male,40,0,0,0,0,0
6522-oiqsx,female,60,0,0,1,1,3
8748-hfwbo,male,49,0,0,1,1,3
1052-qjibv,female,28,1,0,1,1,2
1319-ylzjg,male,62,0,0,1,0,0
0723-fdlay,male,54,0,0,0,0,0
3050-rllxc,female,51,0,0,1,1,2
9298-wgmrw,female,26,1,0,1,0,0
3088-lhefh,female,28,1,0,0,0,0
8544-jnbox,male,31,0,0,0,0,0
6681-zsexg,male,34,0,0,1,0,0
6116-rfvhn,female,20,1,0,1,0,0
8884-feewr,male,22,1,0,0,0,0
3125-rahbv,male,24,1,0,0,0,0
0373-aivnj,male,34,0,0,0,0,0
1682-vcoio,male,56,0,0,0,0,0
2072-zvjjx,male,47,0,0,1,0,0
8849-ayptr,male,55,0,0,1,0,0
9518-imlhk,male,48,0,0,0,0,0
3646-itdgm,female,42,0,0,0,0,0
3569-vldhh,male,59,0,0,1,1,3
8224-kdlkn,male,22,1,0,1,1,2
4001-tsbtv,female,49,0,0,1,1,2
8727-xdpud,male,51,0,0,0,0,0
1043-uxovo,female,25,1,0,0,0,0
1064-fbxnk,male,55,0,0,1,1,1
2878-dhmin,male,63,0,0,1,1,2
7762-onljy,female,62,0,0,1,1,3
5795-bkoye,female,47,0,0,1,1,1
7402-pwyjj,female,21,1,0,1,0,0
0018-nyrou,female,58,0,0,1,0,0
7501-vtylj,female,21,1,0,0,1,1
7608-rgiro,male,62,0,0,0,1,1
0480-bixde,female,58,0,0,1,0,0
5895-qsxod,male,42,0,0,0,0,0
9814-aoudh,male,29,1,0,0,0,0
6175-irfit,male,32,0,0,0,0,0
1622-hshsf,female,44,0,0,0,0,0
6749-utdvx,male,64,0,0,0,0,0
5542-dhsxl,female,36,0,0,1,0,0
9102-oxkfy,male,35,0,0,0,0,0
7808-dvwep,male,51,0,0,1,0,0
2284-vflkh,male,23,1,0,1,0,0
0366-nqshs,male,42,0,0,0,0,0
3807-bpomj,female,59,0,0,1,0,0
3892-nxazg,male,56,0,0,1,1,1
4182-bgsiq,female,46,0,0,1,1,1
0988-aadsa,female,40,0,0,1,1,2
9972-nktfd,female,55,0,0,0,0,0
5734-ejkxg,female,25,1,0,0,0,0
2207-ryyrl,male,34,0,0,1,1,1
6729-fzwsy,male,45,0,0,0,0,0
9695-idrzr,female,26,1,0,0,1,3
7814-leeve,female,60,0,0,1,0,0
8631-wuxgy,female,26,1,0,0,1,2
5906-dvapm,female,27,1,0,1,1,2
6654-qgbzz,female,21,1,0,0,0,0
5641-dmbfj,female,29,1,0,1,0,0
9200-nlnpd,male,20,1,0,1,0,0
2664-xjzno,male,43,0,0,1,1,3
0921-ohlvp,male,35,0,0,0,0,0
8350-nymvi,female,35,0,0,0,0,0
1600-dilpe,female,47,0,0,0,0,0
0536-esjep,male,48,0,0,1,0,0
4654-gguii,female,28,1,0,0,0,0
6478-hrrcz,male,47,0,0,1,0,0
8510-bbwmu,female,40,0,0,0,0,0
6857-tkdjv,male,60,0,0,1,1,2
2360-rdgro,male,48,0,0,1,0,0
0584-bjqgz,female,19,1,0,0,0,0
1360-xfjmr,female,50,0,0,1,0,0
9058-mjlzc,female,37,0,0,0,0,0
0902-xkxpn,male,29,1,0,1,1,1
5177-rvznu,female,28,1,0,0,1,3
0056-epfbg,male,33,0,0,1,1,1
8993-izeux,male,54,0,0,0,0,0
8190-ztqfb,male,50,0,0,0,0,0
0931-mhtem,female,36,0,0,0,0,0
1337-bozwo,male,25,1,0,1,1,2
0868-vjrdr,male,61,0,0,1,0,0
6344-sfjvh,female,41,0,0,0,0,0
3950-vpyjb,male,37,0,0,1,1,3
7321-znsla,male,58,0,0,1,1,3
8727-jqfhv,male,60,0,0,1,1,2
9475-nndgc,male,50,0,0,1,0,0
1355-kusbg,female,56,0,0,1,1,2
3688-fthlt,female,56,0,0,0,0,0
0899-liibw,male,21,1,0,1,0,0
1384-rcuxw,male,58,0,0,0,0,0
5825-xjocm,male,39,0,0,0,1,3
6848-yldfr,male,54,0,0,1,1,2
8125-qpfjd,female,36,0,0,1,0,0
2320-ykqbo,female,51,0,0,0,0,0
4973-rlzvi,female,52,0,0,0,0,0
7869-zydst,male,33,0,0,1,0,0
1215-exrmo,male,32,0,0,1,0,0
2305-mrglv,male,31,0,0,1,0,0
8404-viomb,female,52,0,0,0,0,0
2359-kltek,female,25,1,0,1,1,3
2673-zalnp,female,29,1,0,0,0,0
9184-galil,female,26,1,0,1,1,2
4393-rycre,male,25,1,0,0,0,0
9746-mdmbk,male,58,0,0,1,1,1
3162-zjzfu,male,25,1,0,1,1,2
8404-gfgcz,male,49,0,0,1,0,0
3521-mnklv,male,25,1,0,0,0,0
2533-tibix,male,59,0,0,1,1,2
5092-stpkp,female,45,0,0,0,0,0
0114-pegzz,female,39,0,0,0,0,0
3359-dsrka,female,48,0,0,1,1,3
8639-nhqei,female,26,1,0,1,1,3
7161-dfhuf,female,55,0,0,1,0,0
3720-dbrwl,male,20,1,0,1,0,0
4994-obrsz,male,24,1,0,0,1,3
0562-fgdcr,female,61,0,0,1,1,3
2436-qbzfp,female,53,0,0,1,1,1
3420-yjlqt,female,45,0,0,0,0,0
6040-cgacy,female,48,0,0,0,0,0
6582-plfuu,male,40,0,0,1,1,1
8242-pdsgj,male,47,0,0,1,0,0
0264-cnitk,female,45,0,0,1,1,2
0089-iiqko,female,35,0,0,1,1,3
7839-nuiaa,female,27,1,0,1,1,1
6075-qmnrr,female,33,0,0,0,0,0
5966-emazu,male,27,1,0,1,0,0
0440-ekdcf,male,47,0,0,1,0,0
4774-hhggs,male,64,0,0,1,0,0
8180-akmjv,female,27,1,0,0,0,0
4298-oyifc,male,59,0,0,1,0,0
5566-soezd,male,47,0,0,1,1,3
9842-efsyy,female,31,0,0,0,1,3
2272-wuspa,female,48,0,0,1,0,0
0930-ehuza,female,33,0,0,0,0,0
9975-skrnr,male,24,1,0,0,0,0
4973-mgton,female,33,0,0,1,0,0
3682-yeuws,male,27,1,0,1,1,1
1223-unpks,male,55,0,0,1,1,1
3446-qdszf,female,57,0,0,0,0,0
7379-fniuj,male,49,0,0,0,0,0
1627-afwvj,female,30,0,0,0,0,0
4486-efaeb,male,56,0,0,0,0,0
0060-fualy,female,60,0,0,1,0,0
6954-ooyzz,male,41,0,0,1,0,0
7088-fbawu,female,22,1,0,1,1,2
8313-afgbw,male,55,0,0,1,0,0
3097-idvpu,male,51,0,0,1,1,2
2303-pjyhn,female,27,1,0,1,0,0
9795-vowon,male,23,1,0,0,0,0
1237-wiyyz,female,49,0,0,0,0,0
1987-auelq,female,46,0,0,1,0,0
4822-lptyj,male,38,0,0,1,0,0
8165-cbkxo,male,35,0,0,1,1,3
6527-pzfpv,male,19,1,0,1,1,2
9593-cvzkr,female,20,1,0,1,1,2
5236-xmzjy,female,27,1,0,0,0,0
4827-dpadn,female,28,1,0,1,1,3
2694-ciumo,female,47,0,0,0,0,0
5846-abobj,male,24,1,0,1,0,0
1439-lcgvl,female,42,0,0,1,0,0
4647-xxzam,female,41,0,0,1,1,1
7740-kkcxf,male,61,0,0,1,0,0
5360-xgyaz,male,32,0,0,1,1,1
3557-htywr,female,56,0,0,0,0,0
1699-tldlz,female,44,0,0,1,1,2
5600-pdujf,male,60,0,0,0,0,0
0567-xrhcu,female,19,1,0,1,1,1
2067-qytcf,female,41,0,0,1,0,0
7407-sujiz,male,33,0,0,0,0,0
9150-kpbjq,female,43,0,0,0,0,0
0052-dckon,male,28,1,0,1,0,0
3654-armgp,female,60,0,0,0,0,0
9367-tcuyn,female,25,1,0,0,0,0
0708-sjdis,female,32,0,0,0,0,0
2073-qbvbi,female,59,0,0,1,0,0
6928-ontrw,female,53,0,0,1,1,1
5231-fiqpa,female,53,0,0,0,0,0
2599-cipqe,male,36,0,0,1,1,3
8774-gsbun,male,40,0,0,1,0,0
7326-rigqz,male,48,0,0,1,1,3
1401-fthfq,male,64,0,0,1,1,1
0254-fnmci,female,19,1,0,0,0,0
1848-lbzhy,female,19,1,0,1,0,0
8118-tjafg,male,33,0,0,1,1,1
5429-lwcmv,female,52,0,0,0,0,0
7298-izwly,female,43,0,0,0,0,0
3955-jbzzm,male,45,0,0,0,0,0
4815-tumeq,female,25,1,0,0,0,0
9909-idlek,male,32,0,0,1,1,3
4092-ofqzs,male,27,1,0,1,0,0
1561-bwhin,male,33,0,0,1,1,1
9927-dswdf,male,53,0,0,1,0,0
9500-ltvbp,female,63,0,0,0,0,0
7252-ntgss,female,43,0,0,0,0,0
8149-aiqcg,male,43,0,0,0,0,0
0899-wzrsd,male,31,0,0,0,0,0
3255-grxmg,male,58,0,0,0,1,2
4828-fazpk,female,30,0,0,1,1,2
3262-eidhv,female,46,0,0,1,1,1
7354-oijlx,male,52,0,0,0,0,0
1376-hhbdv,female,37,0,0,0,0,0
6133-ozile,female,45,0,0,0,0,0
7191-adrgf,male,63,0,0,1,0,0
5018-lxqqg,female,47,0,0,1,1,2
6892-bogqe,female,44,0,0,1,0,0
1746-tgtwv,male,32,0,0,1,0,0
8050-wybnd,female,55,0,0,0,1,2
2821-warnz,female,25,1,0,0,1,1
4879-gzlfh,female,33,0,0,1,1,3
8314-htwve,female,38,0,0,1,1,1
9402-roumj,female,52,0,0,1,1,3
2507-qzpqs,male,24,1,0,0,0,0
7159-nokyq,male,42,0,0,1,0,0
5707-zmdjp,male,61,0,0,1,1,2
8779-yiqqa,male,38,0,0,1,1,1
7136-ihzja,female,30,0,0,1,1,2
8966-oiqhg,female,49,0,0,1,1,2
7074-stdcn,male,25,1,0,0,0,0
8739-qottn,female,35,0,0,1,0,0
1399-oupjn,female,43,0,0,1,1,2
0277-bksqp,male,49,0,0,1,1,3
5774-xztqc,female,30,0,0,1,1,1
2676-sslto,male,49,0,0,0,0,0
6266-qhojz,female,47,0,0,0,0,0
7269-jiscy,female,48,0,0,0,0,0
0363-svhyr,male,28,1,0,1,1,3
8547-nsbbo,male,62,0,0,0,0,0
6591-qgoyb,male,29,1,0,0,0,0
9070-bckqp,female,20,1,0,1,0,0
6421-szvem,female,30,0,0,1,1,1
1328-euzhc,female,59,0,0,1,0,0
8878-ryuki,female,30,0,0,0,0,0
9633-denpu,female,53,0,0,1,0,0
7811-jivpf,female,44,0,0,0,0,0
7113-hipfi,male,59,0,0,1,1,2
8541-qvfkm,female,22,1,0,0,0,0
9258-cnwac,female,23,1,0,1,1,2
6374-afwox,male,23,1,0,1,0,0
5317-flpjf,female,25,1,0,0,0,0
7621-vpnet,female,60,0,0,1,0,0
6034-ymtob,female,62,0,0,0,0,0
4903-cnozc,male,25,1,0,0,0,0
4353-hyojd,female,37,0,0,1,1,5
7267-frmjw,female,25,1,0,1,1,3
4188-frabg,male,36,0,0,1,0,0
0620-dlslk,female,47,0,0,0,0,0
3850-okinf,male,42,0,0,1,1,3
1156-zfydo,female,57,0,0,0,0,0
5549-zghfb,male,33,0,0,1,1,1
7577-swifr,male,49,0,0,0,0,0
0303-wmmrn,male,32,0,0,0,0,0
6408-otubz,female,44,0,0,0,0,0
5204-hmgyf,female,32,0,0,1,1,2
3727-ovpry,male,32,0,0,1,1,3
3797-fkogq,male,31,0,0,0,1,2
6196-hbobz,male,31,0,0,1,0,0
3970-xgjdu,female,45,0,0,0,0,0
7017-vfuly,female,38,0,0,1,0,0
5562-yjqgt,female,57,0,0,0,0,0
8807-opmbm,female,36,0,0,1,1,3
8294-uimba,female,64,0,0,0,0,0
8109-yuohe,male,58,0,0,0,0,0
5840-nvdcg,female,32,0,0,1,1,1
8092-nltgf,male,25,1,0,0,0,0
5928-qldhb,male,48,0,0,0,0,0
9840-efjqb,female,43,0,0,0,0,0
0696-uktox,male,64,0,0,0,1,1
4801-kfykl,male,28,1,0,0,1,3
3472-oaoor,male,23,1,0,1,1,1
6135-ozqva,female,46,0,0,0,0,0
2252-jhjge,male,24,1,0,0,0,0
4188-pcpig,female,32,0,0,1,0,0
7105-benqf,male,31,0,0,0,1,3
7721-dvekz,female,42,0,0,0,0,0
3566-vvorz,female,39,0,0,1,0,0
9507-hsmmz,male,48,0,0,0,0,0
2480-sqiob,male,40,0,0,1,1,2
7813-tkcvo,female,23,1,0,1,0,0
0128-mkwsg,female,51,0,0,0,1,2
4350-ztlpi,female,36,0,0,1,0,0
0361-hjrdx,female,38,0,0,0,0,0
5727-myate,male,64,0,0,1,1,2
3823-kynqy,male,61,0,0,0,0,0
7570-welny,female,52,0,0,1,0,0
3021-vlnrj,female,25,1,0,0,1,2
6907-flber,male,62,0,0,0,0,0
5982-psmkw,female,20,1,0,1,1,2
3507-gasnp,male,49,0,0,0,1,2
7096-znbzi,female,21,1,0,1,0,0
1676-mqaoa,male,32,0,0,0,0,0
7566-dsrlq,female,54,0,0,1,0,0
7245-jmttq,female,19,1,0,0,0,0
6050-ijrhs,female,47,0,0,1,1,1
6202-jvyeu,male,28,1,0,0,0,0
8591-tkmzh,male,40,0,0,1,1,3
0734-oxwbt,male,44,0,0,0,1,1
0365-trtpy,female,52,0,0,0,0,0
7349-almux,male,35,0,0,0,0,0
6502-kugll,female,29,1,0,1,1,2
1841-ysjgv,male,58,0,0,1,0,0
3511-bftjw,male,25,1,0,1,1,3
5018-hekfo,female,51,0,0,0,0,0
2923-arzlg,male,38,0,0,1,1,2
3976-nldez,male,55,0,0,0,0,0
6854-exgsf,female,37,0,0,0,0,0
1241-ezfmj,male,48,0,0,1,0,0
5376-pcknb,male,35,0,0,1,1,1
8044-bgwpi,male,50,0,0,1,1,2
4060-ldnlu,male,22,1,0,0,0,0
3589-ppvkw,male,19,1,0,0,0,0
5887-ikkyo,male,54,0,0,1,1,2
1755-rmcxh,male,37,0,0,1,1,2
3858-xhyjo,female,24,1,0,1,0,0
4299-simns,male,43,0,0,0,0,0
6261-lhrtg,female,27,1,0,0,0,0
7841-fcrqd,female,27,1,0,1,0,0
2056-evgzl,male,56,0,0,1,1,2
7753-usqyq,male,47,0,0,0,0,0
7661-cpurm,male,49,0,0,0,0,0
6233-hxjmx,female,42,0,0,0,0,0
5902-wblse,female,32,0,0,1,1,1
3239-tphpz,female,60,0,0,1,0,0
