customer_id,has_referred_a_friend,number_of_referrals,has_phone_service,has_multiple_lines,has_internet_service,internet_service_type,has_online_security,has_online_backup,avg_monthly_long_distance_charges,avg_monthly_gb_download,has_device_protection,has_tech_support,has_tv,has_movies,has_music,has_unlimited_data
4227-ojhal,1,8,1,1,1,dsl,1,1,20.15,16,1,0,1,0,0,1
9220-cxrsc,1,10,1,1,1,dsl,1,0,39.07,19,0,1,0,0,0,1
4993-jcrgj,0,0,1,1,1,fiber optic,0,0,37.69,30,1,1,0,0,0,1
2103-zrxfn,0,0,1,1,1,dsl,0,0,24.66,26,0,0,0,0,0,1
4877-tsoff,1,7,1,1,1,dsl,1,1,16.16,29,0,1,0,1,1,1
0655-ydgfj,0,0,1,0,1,dsl,0,0,10.06,25,1,0,0,0,0,1
8468-ehyja,0,0,1,1,1,fiber optic,1,0,12.19,16,0,0,1,1,1,1
8328-skjno,0,0,0,0,1,dsl,1,1,0.0,19,0,1,0,0,0,1
6352-giggq,0,0,1,1,1,dsl,1,1,37.32,59,1,1,1,1,1,1
2897-dovnd,0,0,1,0,1,fiber optic,0,0,11.19,14,0,0,0,0,0,0
3082-yvekw,1,10,1,1,1,dsl,1,0,33.02,12,1,1,1,0,0,1
3489-hhpfy,1,9,1,1,1,fiber optic,0,0,22.23,13,0,0,1,0,0,1
4950-bdeux,0,0,0,0,1,dsl,0,0,0.0,26,1,0,1,1,1,1
2984-tbyku,1,6,1,1,1,fiber optic,1,1,32.22,25,1,1,0,1,1,1
9822-wmwvg,0,0,1,1,1,fiber optic,1,1,36.7,59,1,1,1,0,0,1
9040-kzvwo,0,0,1,0,1,fiber optic,0,1,39.63,29,0,0,0,0,0,1
1548-aragg,1,9,1,1,1,dsl,0,1,35.2,52,0,1,0,0,0,1
6339-rzcbj,0,0,1,0,1,dsl,0,1,3.59,10,1,1,1,1,1,1
2522-ahjxr,1,6,1,1,1,fiber optic,1,0,4.59,9,1,1,1,1,1,1
0412-uccnp,0,0,1,0,1,dsl,1,0,12.28,48,1,1,0,0,0,1
1816-flzdk,0,0,0,0,1,dsl,0,0,0.0,22,0,1,0,0,0,1
8885-qsqbx,0,0,1,0,1,dsl,1,0,10.83,15,0,0,0,0,0,1
8617-enbds,0,0,1,0,1,fiber optic,0,0,27.34,71,1,0,0,0,0,0
9385-nxkda,1,7,1,1,1,dsl,1,1,17.28,11,1,0,1,1,1,1
0430-ihcdj,0,0,1,1,1,dsl,0,0,11.75,28,0,0,0,0,0,1
3537-hpkqt,1,3,1,1,1,fiber optic,0,1,23.45,53,0,0,0,0,0,1
6968-urwqu,1,9,1,0,1,dsl,0,0,4.34,23,0,0,1,0,0,1
9631-xeyke,0,0,1,1,1,dsl,0,0,29.74,59,0,0,0,0,0,1
1335-mxcse,1,5,1,0,1,dsl,0,0,46.61,30,1,1,0,0,0,1
8800-joocf,0,0,1,1,1,fiber optic,0,0,17.85,19,0,0,1,0,0,1
1469-lbjqj,1,6,1,1,1,fiber optic,0,1,42.23,30,1,0,1,1,1,1
0064-yijgf,1,7,1,1,1,fiber optic,0,0,25.26,23,0,0,0,0,0,1
2386-owury,0,0,1,0,1,fiber optic,0,0,35.55,73,0,1,1,1,1,1
3453-rthjq,0,0,1,0,1,fiber optic,0,0,18.65,18,0,0,0,0,0,1
1508-dfxcu,0,0,1,0,1,fiber optic,0,0,11.04,16,0,0,1,0,0,1
7868-bgsza,1,7,1,1,1,dsl,1,0,33.97,69,1,0,1,1,1,1
2800-qquso,0,0,1,1,1,fiber optic,0,0,25.69,13,0,1,1,1,1,1
7973-dzrkh,0,0,1,1,1,fiber optic,1,0,27.09,51,1,1,0,0,0,1
9773-peqbz,0,0,1,1,1,fiber optic,0,1,15.6,22,0,0,0,0,0,1
2903-yytbw,1,1,1,0,1,dsl,0,0,41.1,18,0,0,0,0,0,1
3620-mwjne,0,0,1,0,1,dsl,1,0,19.87,19,0,1,0,0,0,1
6837-haevo,1,9,1,1,1,fiber optic,0,1,22.49,11,1,0,1,1,1,1
6701-yvnqg,1,4,1,1,1,dsl,1,1,47.66,19,1,1,1,1,1,1
8819-zbyna,1,6,1,1,1,fiber optic,1,1,37.15,7,0,1,1,1,1,1
6137-nicco,1,7,1,1,1,fiber optic,0,1,41.29,19,1,0,1,0,0,1
9065-zcpqx,1,2,1,1,1,dsl,1,1,39.61,85,1,1,0,1,1,1
6402-ejmwf,0,0,1,0,1,dsl,0,0,21.03,3,0,0,0,1,1,1
4626-ozdtj,1,10,1,1,1,dsl,0,1,25.45,4,0,1,1,1,1,1
9169-bsvin,0,0,1,1,1,dsl,0,0,18.52,53,1,0,1,1,1,1
6872-hxfnf,1,1,1,1,1,dsl,0,0,40.28,52,1,1,0,0,0,1
7714-yxsmb,0,0,1,1,1,fiber optic,0,0,25.66,3,1,0,1,1,1,1
1194-hvaif,1,1,1,1,1,fiber optic,0,0,18.42,26,0,0,1,1,1,1
1767-tgtko,0,0,1,0,1,dsl,0,0,5.09,51,0,0,0,0,0,1
6418-hnfed,1,1,1,0,1,dsl,1,1,40.34,9,1,1,1,1,1,1
7128-ggcno,0,0,1,1,1,fiber optic,0,0,41.1,26,0,0,0,0,0,1
0237-yfutl,1,4,1,1,1,fiber optic,1,1,34.57,13,0,1,1,1,1,1
7691-kgkgp,1,9,1,0,1,dsl,0,1,2.11,19,0,1,1,0,0,1
6710-hsjrd,1,8,1,1,1,fiber optic,0,1,12.32,7,1,1,1,1,1,1
0840-dcnze,0,0,1,0,1,dsl,1,1,36.78,25,1,1,1,1,1,1
1732-fekld,0,0,1,1,1,fiber optic,0,1,37.65,30,1,0,1,0,0,0
0479-hmswa,0,0,1,0,1,fiber optic,0,1,2.48,19,1,1,1,1,1,1
0365-bzuwy,1,2,1,1,1,fiber optic,0,1,10.11,2,1,0,1,1,1,1
4922-cvpdx,1,6,1,0,1,dsl,0,1,34.12,58,1,0,1,1,1,0
1357-bijki,1,10,1,1,1,fiber optic,0,1,38.29,16,0,0,1,1,1,1
1099-btkwt,1,8,0,0,1,dsl,1,0,0.0,11,1,0,1,1,1,1
2018-pzkmu,1,10,1,0,1,fiber optic,0,0,44.37,57,1,1,1,1,1,1
7392-yypyj,0,0,1,1,1,fiber optic,0,1,28.42,73,0,0,1,1,1,1
2223-gdshl,1,5,1,1,1,fiber optic,1,1,26.38,18,1,1,1,1,1,0
9470-rtwdv,1,2,1,1,1,dsl,0,0,36.71,57,1,1,1,1,1,1
2176-osjuv,1,2,1,1,1,dsl,1,1,40.63,69,0,1,0,0,1,1
9348-yvomk,0,0,1,0,1,dsl,0,0,43.77,41,0,0,0,0,1,1
8104-oskwt,0,0,1,1,1,fiber optic,1,0,14.42,14,0,0,0,0,0,1
4521-yeehe,1,8,1,1,1,fiber optic,0,0,18.55,59,0,1,1,0,1,1
4090-kpjip,0,0,1,1,1,fiber optic,0,0,1.64,8,0,0,0,0,0,1
7995-zhhnz,1,1,1,1,1,dsl,1,0,20.65,25,0,0,0,0,0,1
5989-axpuc,1,1,1,1,1,fiber optic,1,1,1.29,27,1,1,1,1,1,1
2773-ovbpk,1,1,1,1,1,fiber optic,0,1,21.71,30,1,1,1,1,1,1
5999-lcxao,0,0,0,0,1,dsl,1,0,0.0,24,0,0,0,0,0,1
5206-xzzqi,0,0,1,0,1,fiber optic,0,1,49.21,29,0,1,0,0,0,0
3882-iyoij,1,1,1,1,1,fiber optic,1,1,43.33,28,1,1,1,1,1,1
3115-jpjdd,1,1,1,0,1,fiber optic,1,0,29.6,12,1,0,0,0,0,1
5600-ktxfm,1,6,1,0,1,fiber optic,0,0,29.1,19,0,0,0,0,0,1
6339-tbelp,0,0,1,1,1,fiber optic,0,0,6.75,15,1,1,0,0,0,1
7964-yesjc,1,6,1,1,1,dsl,1,1,9.3,27,1,0,0,0,0,1
9938-zrehm,1,4,1,1,1,dsl,0,1,42.45,23,0,1,0,1,1,1
7950-xwovn,0,0,0,0,1,dsl,0,1,0.0,22,1,0,0,0,0,0
4647-muzon,1,9,1,0,1,fiber optic,0,0,29.6,7,1,0,1,1,1,1
9702-aiujo,1,10,1,0,1,dsl,0,0,36.61,41,0,0,0,0,0,1
8849-priqj,1,7,1,1,1,fiber optic,1,0,3.3,19,1,1,1,1,1,1
8851-ragov,1,10,1,0,1,dsl,1,1,2.34,73,0,1,0,1,1,1
1729-vlazj,0,0,0,0,1,dsl,1,1,0.0,57,0,1,0,0,0,0
6629-ladhq,0,0,1,0,1,dsl,1,0,36.96,24,0,0,0,0,0,1
1559-dtodc,0,0,0,0,1,dsl,0,0,0.0,6,0,0,0,0,0,1
4324-ahjks,0,0,1,0,1,dsl,1,0,24.83,26,1,0,0,0,0,1
4355-cvpvs,1,4,1,0,1,fiber optic,0,0,12.97,28,0,0,1,1,1,1
4495-lhssk,0,0,1,1,1,dsl,1,0,17.51,30,0,0,0,0,0,1
5915-anoei,1,1,1,1,1,dsl,1,1,39.35,2,1,1,1,0,0,1
9861-pdszp,0,0,1,1,1,fiber optic,0,1,10.05,82,1,1,1,1,1,1
6704-utukk,1,3,0,0,1,dsl,0,0,0.0,15,0,0,1,1,1,0
2019-hdczy,1,4,1,1,1,fiber optic,0,0,2.72,22,1,0,1,1,1,1
7421-zlupa,0,0,0,0,1,dsl,0,1,0.0,2,0,0,0,0,0,1
2632-ivxvf,1,3,1,1,1,fiber optic,1,0,14.11,57,1,1,1,1,1,1
8915-nntrc,1,4,1,1,1,fiber optic,1,1,41.94,85,0,1,1,1,1,1
2920-rncez,1,10,1,0,1,fiber optic,0,0,11.45,14,0,0,0,0,0,1
2541-ygpke,1,10,1,0,1,dsl,1,0,44.95,69,0,1,0,1,1,1
5382-temlv,0,0,1,0,1,dsl,1,0,19.39,16,0,0,0,0,0,1
3441-cgzjh,1,8,0,0,1,dsl,1,0,0.0,10,1,1,1,1,1,0
9592-erdkv,1,6,1,1,1,dsl,1,0,9.26,28,1,0,1,1,1,1
0432-cajzv,0,0,1,0,1,fiber optic,0,0,5.39,10,0,0,1,1,1,1
6242-fegfd,1,5,1,1,1,fiber optic,1,1,36.55,20,1,1,0,0,0,1
7634-wswdb,0,0,0,0,1,dsl,1,0,0.0,51,0,0,0,1,1,1
6986-ixndm,0,0,1,0,1,fiber optic,0,0,27.8,17,0,0,1,1,1,1
2987-bjxik,0,0,1,1,1,dsl,1,1,16.93,10,1,0,1,1,1,1
9769-tsbze,0,0,1,1,1,dsl,1,1,16.75,57,0,1,0,0,0,0
6023-gssxw,1,1,1,0,1,dsl,0,1,2.73,69,0,0,0,1,1,1
6752-apnjl,1,7,1,0,1,dsl,1,1,18.93,73,0,0,0,0,0,1
7446-kqiso,1,2,1,1,1,fiber optic,0,1,7.48,27,1,1,1,1,1,1
9823-ealyc,1,6,1,1,1,dsl,1,1,9.3,12,1,1,1,0,0,1
0743-hrvff,1,4,0,0,1,dsl,0,0,0.0,76,1,1,1,1,1,1
4006-hkyho,0,0,1,0,1,dsl,1,1,29.58,47,1,1,1,1,1,1
8570-kljyj,0,0,1,1,1,dsl,1,0,25.95,21,0,0,0,0,0,1
7754-ixrmc,0,0,1,0,1,dsl,0,0,12.46,14,0,0,0,0,0,1
2969-wghqo,1,1,1,0,1,dsl,1,1,18.91,29,1,0,1,0,0,1
1329-vhwnp,0,0,0,0,1,dsl,0,0,0.0,4,0,0,0,0,0,1
0266-gmeao,1,1,1,1,1,fiber optic,1,1,15.94,13,1,1,1,1,1,1
5574-nxziu,0,0,1,0,1,fiber optic,1,1,13.14,17,1,1,1,1,1,1
0019-gfntw,0,0,0,0,1,dsl,1,1,0.0,19,1,1,0,0,0,1
4256-zwtzi,0,0,1,0,1,dsl,0,0,40.03,52,0,1,0,0,0,0
8309-ppced,1,1,1,1,1,fiber optic,0,1,46.23,18,1,1,1,1,1,1
4608-lcimn,1,1,1,0,1,dsl,0,0,30.77,75,0,0,0,0,0,1
1485-ydhmm,1,1,1,1,1,fiber optic,0,1,11.3,10,0,1,0,1,1,1
8161-qymtt,0,0,1,1,1,fiber optic,0,0,7.37,6,0,0,1,1,1,1
9581-gvbxt,0,0,0,0,1,dsl,1,0,0.0,19,1,0,0,0,0,1
5862-brixz,0,0,0,0,1,dsl,1,0,0.0,13,1,1,1,1,1,1
5404-ggukr,0,0,1,0,1,dsl,0,1,17.16,7,0,0,0,0,0,1
2126-gsegl,1,7,1,1,1,dsl,0,1,9.28,24,1,1,1,1,1,0
0440-qexbz,0,0,1,1,1,dsl,0,0,18.42,22,0,0,0,0,0,1
2434-eevdb,1,7,1,1,1,fiber optic,1,0,1.27,13,1,0,1,0,0,1
6762-qvyjo,1,8,0,0,1,dsl,1,0,0.0,59,1,1,1,1,1,1
8152-vetur,1,7,1,1,1,fiber optic,0,1,28.59,58,0,0,1,1,1,1
4676-wluht,0,0,0,0,1,dsl,1,1,0.0,7,0,0,0,1,1,1
0757-wcuuz,1,1,1,1,1,dsl,0,0,36.09,59,1,0,0,1,1,1
0374-aacsz,0,0,1,0,1,dsl,1,0,38.33,24,0,0,0,0,0,0
4872-vxril,0,0,1,1,1,dsl,1,1,48.32,59,0,1,0,0,0,1
9140-czqzz,1,7,1,0,1,dsl,1,1,47.95,14,0,1,1,1,1,1
9938-tkdgl,1,9,1,0,1,fiber optic,1,0,38.75,28,0,1,1,1,1,1
6537-qlgex,0,0,0,0,1,dsl,1,0,0.0,30,0,0,1,0,0,1
3160-tyxlt,0,0,0,0,1,dsl,1,1,0.0,24,0,0,0,1,1,1
1325-usmec,1,10,1,1,1,fiber optic,1,1,48.0,13,1,0,1,0,0,1
5606-amzbo,1,4,1,1,1,fiber optic,1,0,38.03,42,0,0,0,0,0,1
2235-ezaik,1,9,1,1,1,dsl,1,1,22.41,59,1,1,1,0,0,0
2476-ygefm,0,0,1,1,1,fiber optic,0,0,7.01,42,0,0,0,0,0,1
8687-bafgu,0,0,1,0,1,fiber optic,0,0,23.7,25,0,1,0,0,0,1
0641-evboj,0,0,1,0,1,fiber optic,1,0,44.97,16,0,1,0,0,0,0
0829-xxplx,0,0,1,0,1,fiber optic,1,0,30.52,21,1,0,1,0,0,1
9974-jfbhq,0,0,1,0,1,fiber optic,0,1,22.41,24,0,1,1,1,1,1
9780-fkvvf,0,0,1,0,1,dsl,1,0,20.11,5,0,0,0,1,1,1
5214-nltit,1,1,1,1,1,fiber optic,0,0,23.7,59,1,0,0,1,1,0
3345-pbbfh,1,6,1,0,1,dsl,0,1,2.38,53,0,0,0,0,0,1
5055-brmne,1,3,1,1,1,fiber optic,1,0,40.35,16,0,1,1,1,1,1
2190-phbhr,1,5,1,1,1,fiber optic,1,1,22.74,48,0,0,0,1,1,1
5208-fvqkb,1,7,1,0,1,dsl,1,1,24.93,15,0,1,0,1,1,1
7184-lruur,0,0,1,0,1,dsl,0,1,1.74,85,1,0,1,0,0,1
6627-cfosn,0,0,1,1,1,fiber optic,1,1,39.42,12,1,0,0,1,1,0
7247-xozpb,1,1,1,1,1,dsl,1,0,47.55,13,1,1,1,0,0,1
6211-wwltf,1,3,1,0,1,fiber optic,1,0,26.81,6,1,0,1,1,1,1
4826-tzeva,0,0,1,0,1,fiber optic,0,1,18.57,15,0,0,0,0,0,1
9138-efsmo,1,3,1,0,1,fiber optic,0,0,24.17,75,0,0,0,1,1,1
2716-gfzor,1,10,1,0,1,fiber optic,1,1,7.63,20,1,0,0,0,0,1
3192-lnkrk,1,10,1,0,1,fiber optic,0,0,5.65,26,1,0,1,0,0,1
2208-ugtgr,0,0,1,1,1,fiber optic,0,1,10.99,28,0,0,1,1,1,1
3005-tyfrd,1,4,1,1,1,fiber optic,0,1,33.66,25,1,0,1,1,1,1
2969-vapyh,0,0,1,0,1,dsl,1,1,35.99,73,0,1,0,0,0,1
7181-oqcut,0,0,1,1,1,fiber optic,1,0,15.89,3,1,0,1,1,1,1
8474-umlnt,0,0,1,0,1,dsl,1,1,28.45,30,0,1,0,1,1,1
2649-hwlyb,1,2,1,1,1,dsl,1,0,21.58,13,1,1,0,1,1,1
1685-vayjf,0,0,1,0,1,dsl,0,0,40.59,22,0,0,0,0,0,0
5049-mubwg,0,0,1,0,1,dsl,1,0,49.61,76,0,1,1,1,1,1
9253-vifjq,1,6,1,1,1,dsl,1,1,39.49,18,1,0,0,0,0,1
9741-ylntd,0,0,1,1,1,fiber optic,0,0,43.37,12,0,1,0,1,1,1
5120-zblai,1,5,1,1,1,dsl,0,0,9.47,28,1,0,1,1,1,1
1194-bhjyc,1,1,0,0,1,dsl,1,0,0.0,59,1,1,1,1,1,1
0906-qvpms,1,4,1,1,1,fiber optic,1,1,35.71,58,1,1,1,1,1,1
7858-gtzsp,0,0,1,1,1,fiber optic,0,0,18.75,25,0,0,0,1,1,0
3470-btgqo,0,0,1,0,1,dsl,0,0,19.57,29,0,0,0,0,0,1
1209-vffoc,1,10,0,0,1,dsl,1,1,0.0,19,1,1,0,1,1,1
4553-dvpzg,1,10,1,1,1,fiber optic,0,0,15.06,82,1,0,1,1,1,1
2027-wkxmw,1,10,1,1,1,fiber optic,0,1,20.37,26,1,1,1,1,1,1
5934-rmpov,0,0,1,1,1,fiber optic,0,0,33.73,19,0,0,0,1,1,1
6427-fefig,1,8,1,1,1,dsl,1,0,21.43,56,1,0,1,1,1,1
8706-hradd,0,0,0,0,1,dsl,1,0,0.0,26,0,1,1,0,0,1
9955-qopoy,1,7,0,0,1,dsl,0,1,0.0,42,1,1,1,1,1,1
4385-zkvnw,1,4,1,0,1,dsl,0,1,46.54,52,0,1,0,0,0,0
9031-zvqpt,1,10,1,1,1,fiber optic,0,1,14.19,71,1,1,1,1,1,1
5176-ldkuh,0,0,1,0,1,fiber optic,0,1,41.26,23,0,0,0,0,0,1
6480-yagiy,0,0,1,0,1,fiber optic,1,1,28.72,3,1,1,1,1,1,1
4029-hpfvy,0,0,1,0,1,fiber optic,0,0,9.74,27,0,0,0,0,0,1
7998-wnzem,0,0,1,1,1,dsl,1,1,12.27,21,1,1,0,1,1,1
4664-njcms,1,7,0,0,1,dsl,1,0,0.0,7,1,1,1,1,1,1
6481-lxpwl,1,1,0,0,1,dsl,0,1,0.0,28,1,0,0,0,0,0
9362-mwodr,0,0,1,0,1,dsl,1,0,20.13,10,0,1,1,0,0,1
5161-ubzxi,1,1,1,0,1,fiber optic,1,1,42.9,24,0,1,1,1,1,1
1020-jpqow,1,1,1,1,1,fiber optic,0,1,2.8,20,1,1,0,0,0,0
7919-zodzz,1,1,1,0,1,dsl,0,1,42.0,14,1,0,0,1,1,1
0565-jupyd,0,0,1,1,1,fiber optic,1,1,21.45,85,1,1,1,0,0,1
6867-acczi,1,1,0,0,1,dsl,1,1,0.0,75,1,1,0,1,1,1
5939-xaixz,0,0,1,1,1,dsl,0,0,36.88,27,1,0,0,0,0,1
9054-fownv,1,1,1,1,1,fiber optic,0,0,11.39,56,1,0,1,0,0,1
9732-eqmwy,1,1,1,0,1,fiber optic,0,1,12.39,46,1,0,1,1,1,0
6195-melti,0,0,1,0,1,dsl,0,1,9.32,20,0,1,0,0,0,1
2121-jafom,1,1,1,1,1,fiber optic,1,1,1.67,59,1,1,1,1,1,1
5198-hqaen,1,5,1,0,1,fiber optic,0,1,1.53,57,0,1,1,0,0,1
2167-fqstq,1,8,1,1,1,dsl,1,1,37.45,48,1,1,1,1,1,0
6821-jpcdc,1,4,1,0,1,fiber optic,0,1,47.64,59,1,0,1,1,1,1
8582-krhpj,0,0,0,0,1,dsl,1,1,0.0,20,0,0,0,0,0,1
5811-iwxym,1,1,1,1,1,fiber optic,0,0,44.79,52,1,0,1,1,1,1
1506-yjtyt,1,9,1,1,1,dsl,1,1,25.69,26,0,1,1,0,0,1
4123-dvhph,1,3,1,1,1,fiber optic,1,0,22.41,21,0,0,0,1,1,1
2789-czanw,1,7,1,1,1,fiber optic,1,1,21.16,23,0,1,1,1,1,1
7596-lduxp,0,0,1,0,1,fiber optic,1,0,15.97,19,0,0,1,0,0,1
2192-ozitf,0,0,1,1,1,dsl,1,0,44.29,15,0,1,0,1,1,1
9134-wyrvp,0,0,1,0,1,fiber optic,1,0,27.3,13,0,0,1,0,0,1
2931-svltv,1,6,1,1,1,fiber optic,1,1,11.5,22,0,1,1,1,1,1
7504-uwhnb,0,0,1,0,1,fiber optic,0,0,40.11,18,0,0,0,0,0,0
2582-fffzr,0,0,0,0,1,dsl,0,0,0.0,8,1,0,1,1,1,1
6288-lbear,0,0,1,0,1,fiber optic,0,1,15.18,46,0,1,0,0,0,1
8413-ynhnv,0,0,1,1,1,dsl,1,1,47.43,22,1,1,1,1,1,1
4369-nyscf,0,0,1,0,1,dsl,0,1,18.42,13,0,1,1,1,1,0
6333-ydvlt,0,0,1,1,1,fiber optic,1,0,33.11,10,1,1,1,1,1,1
7394-lwlyn,0,0,1,0,1,fiber optic,0,0,33.75,10,0,0,0,0,0,1
6873-udnld,0,0,1,0,1,dsl,1,0,39.05,58,1,0,0,1,1,1
0958-yhxgp,0,0,1,0,1,fiber optic,0,0,30.99,42,0,0,0,0,0,1
1101-sswag,1,1,1,1,1,dsl,0,0,31.13,5,0,0,0,0,0,1
5325-uwtwj,1,4,1,1,1,fiber optic,1,1,22.42,21,0,1,0,0,0,1
3969-gyxel,0,0,1,0,1,fiber optic,1,0,36.52,20,0,0,0,0,0,1
6992-tknyo,1,2,1,1,1,dsl,0,0,32.11,16,1,1,0,1,1,1
4468-ydovk,0,0,1,0,1,dsl,0,0,13.54,21,0,1,0,0,0,1
2200-dsaal,0,0,1,1,1,dsl,0,1,20.3,13,1,0,1,1,1,0
9351-lzygf,1,4,1,1,1,dsl,1,1,36.35,30,0,1,0,0,0,1
4366-ctouz,0,0,1,0,1,fiber optic,0,1,15.1,9,0,1,1,1,1,1
1518-omdik,1,6,1,0,1,dsl,0,0,48.49,51,0,0,0,0,0,1
0595-itudf,0,0,1,1,1,fiber optic,1,1,34.58,27,1,0,0,0,0,1
6253-wrfhy,1,1,1,0,1,dsl,0,0,13.32,21,0,0,1,1,1,1
9133-ayjzg,0,0,1,1,1,fiber optic,0,1,14.45,19,0,0,1,1,1,1
8680-cgltp,0,0,1,0,1,dsl,1,1,8.0,9,0,1,0,0,0,0
5018-gwuro,1,9,1,1,1,fiber optic,0,0,42.81,51,0,0,1,0,0,1
6741-qrlup,0,0,1,1,1,dsl,1,1,31.34,26,1,1,0,1,1,1
8200-klnyw,1,7,1,0,1,dsl,1,0,11.27,19,1,1,1,1,1,0
9896-uymie,0,0,1,1,1,fiber optic,1,1,4.32,73,1,1,1,1,1,1
8212-crqxp,1,1,1,0,1,fiber optic,0,0,45.1,41,0,0,1,0,0,0
7691-xvtzh,1,5,1,1,1,fiber optic,0,0,28.36,82,1,0,1,0,0,1
1088-cnnkb,1,9,1,1,1,dsl,1,1,34.02,18,1,1,0,1,1,1
1482-oxzsy,0,0,1,1,1,fiber optic,1,0,17.26,19,0,0,1,1,1,1
0377-jbkkt,1,9,1,0,1,dsl,1,1,42.58,82,0,1,0,0,1,1
0228-mauwc,0,0,1,1,1,dsl,0,0,11.85,18,1,1,0,0,0,1
4915-bfsxl,1,9,1,1,1,dsl,1,0,22.67,29,1,0,1,0,0,1
3086-rucrn,0,0,1,1,1,fiber optic,1,1,43.14,20,1,1,0,1,1,1
5215-lnldj,1,3,0,0,1,dsl,0,0,0.0,76,0,0,0,0,1,1
0257-kxzgu,1,9,1,1,1,dsl,0,1,33.28,51,1,0,0,0,1,1
1307-atkgb,0,0,1,0,1,fiber optic,0,1,27.91,59,1,0,0,1,1,1
3714-xpxbw,0,0,1,1,1,dsl,1,1,42.41,4,1,1,1,0,0,0
3621-chyvb,1,2,0,0,1,dsl,1,0,0.0,14,1,1,0,1,1,1
0420-txvsg,1,9,1,1,1,dsl,1,1,37.71,15,1,0,0,0,0,1
6217-towgs,1,5,1,1,1,dsl,0,1,7.6,52,0,0,1,1,1,1
1544-jjmyl,0,0,1,0,1,dsl,1,0,36.39,26,1,1,1,0,1,1
4636-jgaai,1,10,1,1,1,fiber optic,0,1,13.97,48,0,0,0,1,1,1
6874-sglhu,0,0,1,0,1,fiber optic,0,1,12.17,16,0,0,1,1,1,1
3059-ngmxb,1,8,1,1,1,dsl,1,1,2.96,76,0,0,0,1,1,1
8652-yhiyu,0,0,1,1,1,fiber optic,0,0,27.23,69,0,1,0,0,0,1
5278-pnyox,0,0,1,0,1,fiber optic,0,0,11.11,27,1,1,1,1,1,1
3486-hoogq,1,3,1,1,1,dsl,1,1,8.36,19,1,1,1,0,0,1
8630-fjlib,0,0,1,0,1,fiber optic,0,0,34.12,20,0,0,0,0,0,1
4749-ojkqu,0,0,1,1,1,fiber optic,0,0,23.5,22,0,0,0,0,0,1
0577-whmev,1,2,1,1,1,fiber optic,1,1,27.83,52,1,0,0,0,1,1
5453-axepf,1,7,1,1,1,fiber optic,0,1,46.71,8,0,0,0,0,0,1
3639-xjhkq,0,0,1,0,1,dsl,1,1,36.48,20,1,0,0,0,0,1
3716-lrgxk,0,0,1,1,1,fiber optic,0,0,10.05,48,1,0,1,1,1,1
3397-avtku,0,0,1,0,1,dsl,0,1,21.64,13,0,0,0,1,1,1
3134-dshvc,0,0,1,1,1,fiber optic,1,1,23.62,21,1,0,1,0,0,1
7821-dprqe,1,2,1,1,1,fiber optic,1,1,24.01,48,0,1,1,1,1,1
2001-ewbqu,0,0,1,1,1,fiber optic,0,1,35.47,51,1,0,1,1,1,0
6695-amzuf,0,0,1,0,1,dsl,1,1,31.15,5,1,1,1,1,1,1
7611-ykytc,1,1,1,0,1,fiber optic,1,0,38.82,19,0,0,0,0,0,1
0365-gxezs,1,6,1,0,1,fiber optic,0,0,31.79,19,1,1,0,0,0,1
0082-oqiqy,0,0,1,0,1,fiber optic,0,0,2.05,17,0,1,1,1,1,0
3606-sbkry,0,0,0,0,1,dsl,0,0,0.0,5,1,0,1,1,1,1
0667-nsrgi,1,3,1,1,1,dsl,0,0,17.03,15,1,1,0,1,1,1
8242-jsvbo,0,0,1,0,1,dsl,0,0,26.76,46,0,0,0,0,0,1
1139-wuoah,0,0,0,0,1,dsl,0,0,0.0,28,1,1,1,1,1,0
0988-jrwwp,0,0,1,0,1,dsl,0,0,41.38,5,0,0,1,0,0,1
8644-xytsv,1,1,0,0,1,dsl,1,0,0.0,7,0,0,1,0,0,1
7465-zzrvx,0,0,1,0,1,fiber optic,0,0,14.42,27,0,0,0,0,0,0
7975-jmznt,1,1,1,1,1,dsl,1,1,23.27,58,1,1,1,1,1,1
7251-xfoil,0,0,1,1,1,fiber optic,0,0,14.52,27,1,0,0,1,1,1
8259-dzliz,1,10,1,1,1,dsl,0,1,17.07,25,0,0,0,0,0,1
0225-zorzp,0,0,1,0,1,fiber optic,0,1,13.72,26,0,0,0,1,1,1
9489-jmttn,1,1,1,1,1,dsl,1,1,15.58,20,1,1,1,1,1,1
7797-ejmdp,0,0,1,0,1,dsl,1,0,33.54,14,0,1,0,1,1,1
3633-cdbuw,0,0,1,0,1,dsl,0,1,45.92,73,1,1,1,1,1,0
3956-mgxog,0,0,1,0,1,fiber optic,0,0,33.84,5,0,0,0,1,1,1
9274-uarkj,0,0,1,0,1,fiber optic,0,1,10.43,29,0,0,1,0,0,1
4077-hwuyd,1,1,1,1,1,dsl,1,1,44.61,53,1,1,1,1,1,1
0103-csitq,1,10,1,1,1,fiber optic,0,1,8.01,73,1,1,1,1,1,1
8671-kkkos,1,3,0,0,1,dsl,1,1,0.0,30,0,0,1,0,0,1
4860-ijude,0,0,1,0,1,fiber optic,1,0,30.06,5,0,0,0,0,0,1
9688-ygxvr,0,0,1,0,1,fiber optic,0,1,32.83,24,1,0,1,0,0,1
5360-ljcnj,1,4,1,1,1,fiber optic,0,1,10.46,3,1,0,1,1,1,0
