customer_id,contract_type,has_paperless_billing,payment_method,monthly_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue
6094-zivkx,one year,1,credit card,54.45,3674.95,0.0,0.0,1183.88,4858.83
3262-eidhv,two year,0,credit card,84.7,5893.9,0.0,0.0,1792.8,7686.7
7354-oijlx,month-to-month,1,bank withdrawal,75.85,724.65,0.0,0.0,65.88,790.53
1376-hhbdv,month-to-month,1,credit card,48.8,1536.75,0.0,0.0,322.2,1858.95
7191-adrgf,two year,0,bank withdrawal,54.3,2390.45,0.0,0.0,0.0,2390.45
5018-lxqqg,month-to-month,0,bank withdrawal,66.3,1923.5,0.0,0.0,494.4,2417.9
6892-bogqe,two year,1,bank withdrawal,20.9,1493.2,0.0,0.0,1058.61,2551.81
1746-tgtwv,month-to-month,0,credit card,75.35,75.35,0.0,0.0,38.89,114.24
8050-wybnd,one year,1,credit card,49.45,1031.4,0.0,0.0,0.0,1031.4
2821-warnz,one year,0,credit card,19.45,921.3,0.0,0.0,2236.36,3157.66
4879-gzlfh,month-to-month,1,bank withdrawal,92.15,3875.4,0.0,0.0,745.5,4620.9
8314-htwve,two year,0,credit card,19.85,144.15,0.0,0.0,246.82,390.97
9402-roumj,one year,1,bank withdrawal,100.25,6689.0,0.0,0.0,203.68,6892.68
2507-qzpqs,month-to-month,0,bank withdrawal,95.7,1451.1,0.0,0.0,149.55,1600.65
7159-nokyq,two year,1,bank withdrawal,93.15,6368.2,0.0,90.0,1165.8,7624.0
5707-zmdjp,two year,1,credit card,69.7,3729.6,0.0,0.0,1679.57,5409.17
8779-yiqqa,one year,0,credit card,19.8,350.1,0.0,0.0,378.0,728.1
7136-ihzja,month-to-month,1,credit card,71.35,2847.2,0.0,0.0,1165.6,4012.8
8966-oiqhg,one year,0,bank withdrawal,20.75,452.35,0.0,0.0,997.7,1450.05
7074-stdcn,month-to-month,1,bank withdrawal,40.6,1494.5,0.0,0.0,0.0,1494.5
8739-qottn,month-to-month,0,credit card,20.35,41.85,0.0,0.0,10.84,52.69
1399-oupjn,two year,0,bank withdrawal,19.75,1272.05,0.0,0.0,698.82,1970.87
0277-bksqp,month-to-month,1,bank withdrawal,54.4,475.1,0.0,0.0,12.48,487.58
5774-xztqc,month-to-month,0,credit card,20.45,150.75,0.0,0.0,40.88,191.63
2676-sslto,two year,1,bank withdrawal,66.15,3199.0,0.0,0.0,870.73,4069.73
6266-qhojz,one year,1,bank withdrawal,89.85,5844.65,0.0,0.0,2491.45,8336.1
7269-jiscy,one year,0,bank withdrawal,45.05,2462.6,0.0,0.0,1848.0,4310.6
0363-svhyr,two year,0,bank withdrawal,86.85,6263.8,0.0,0.0,717.81,6981.61
8547-nsbbo,month-to-month,1,credit card,96.75,3403.4,0.0,130.0,1395.45,4928.85
6591-qgoyb,month-to-month,1,bank withdrawal,106.65,1672.1,0.0,0.0,659.26,2331.36
9070-bckqp,two year,1,credit card,110.15,7881.2,0.0,0.0,1706.4,9587.6
6421-szvem,one year,1,bank withdrawal,82.85,2320.8,0.0,0.0,451.64,2772.44
8878-ryuki,month-to-month,1,bank withdrawal,59.45,3043.7,0.0,0.0,487.24,3530.94
9633-denpu,month-to-month,1,bank withdrawal,58.6,2723.4,0.0,0.0,150.4,2873.8
7811-jivpf,month-to-month,0,credit card,49.7,1081.25,0.0,150.0,971.98,2203.23
7113-hipfi,two year,0,credit card,65.85,4097.05,0.0,0.0,1776.06,5873.11
8541-qvfkm,month-to-month,1,bank withdrawal,73.5,632.2,0.0,0.0,138.4,770.6
9258-cnwac,two year,0,credit card,113.65,8166.8,0.0,0.0,306.72,8473.52
6374-afwox,two year,0,credit card,65.65,3047.15,0.0,0.0,2148.66,5195.81
5317-flpjf,two year,1,bank withdrawal,61.35,4193.4,0.0,130.0,0.0,4323.4
7621-vpnet,month-to-month,1,credit card,85.9,3729.75,0.0,0.0,864.36,4594.11
6034-ymtob,month-to-month,1,credit card,75.65,399.45,0.0,0.0,148.75,548.2
4903-cnozc,one year,0,credit card,70.9,1964.6,0.0,0.0,836.07,2800.67
4353-hyojd,month-to-month,0,credit card,49.85,1336.15,0.0,0.0,521.64,1857.79
7267-frmjw,two year,0,credit card,20.1,486.05,0.0,0.0,114.25,600.3
0620-dlslk,month-to-month,1,credit card,81.9,1028.9,0.0,0.0,444.34,1473.24
3850-okinf,one year,1,bank withdrawal,66.2,4692.55,0.0,0.0,2629.13,7321.68
1156-zfydo,month-to-month,0,bank withdrawal,19.75,19.75,0.0,0.0,37.62,57.37
5549-zghfb,two year,0,credit card,24.95,1261.45,0.0,0.0,1115.0,2376.45
7577-swifr,month-to-month,1,bank withdrawal,89.25,89.25,0.0,0.0,16.64,105.89
6408-otubz,one year,1,bank withdrawal,104.55,6779.05,0.0,0.0,1081.74,7860.79
5204-hmgyf,one year,1,credit card,87.2,4345.0,0.0,0.0,1620.43,5965.43
3727-ovpry,one year,1,credit card,25.7,1714.55,0.0,0.0,2827.44,4541.99
3797-fkogq,month-to-month,0,bank withdrawal,86.2,893.2,0.0,30.0,64.24,987.44
7622-nxqzr,month-to-month,1,credit card,30.1,810.85,0.0,0.0,0.0,810.85
6196-hbobz,two year,1,bank withdrawal,99.35,6347.55,0.0,0.0,1978.6,8326.15
3970-xgjdu,two year,1,credit card,19.2,1123.65,0.0,0.0,1489.86,2613.51
7017-vfuly,month-to-month,0,bank withdrawal,20.1,43.15,0.0,0.0,65.72,108.87
5562-yjqgt,month-to-month,0,credit card,20.35,35.1,0.0,0.0,4.92,40.02
8807-opmbm,two year,1,credit card,25.65,1388.0,0.0,0.0,79.2,1467.2
8294-uimba,one year,1,bank withdrawal,94.4,2638.1,0.0,0.0,80.1,2718.2
8109-yuohe,one year,0,credit card,56.1,946.95,0.0,0.0,619.99,1566.94
5840-nvdcg,two year,0,bank withdrawal,68.25,1114.85,0.0,0.0,321.92,1436.77
8092-nltgf,two year,0,bank withdrawal,24.75,1777.6,0.0,0.0,2108.88,3886.48
5928-qldhb,month-to-month,1,bank withdrawal,76.25,684.85,0.0,0.0,312.75,997.6
9840-efjqb,month-to-month,0,bank withdrawal,74.35,74.35,0.0,0.0,24.41,98.76
0696-uktox,month-to-month,0,bank withdrawal,54.15,1312.45,0.0,40.0,193.2,1545.65
4801-kfykl,month-to-month,0,bank withdrawal,19.45,159.2,0.0,0.0,15.6,174.8
3472-oaoor,month-to-month,1,credit card,34.95,610.2,0.0,0.0,0.0,610.2
6135-ozqva,month-to-month,1,bank withdrawal,53.65,404.35,0.0,0.0,282.94,687.29
2252-jhjge,one year,0,bank withdrawal,104.0,6363.45,0.0,0.0,2787.09,9150.54
4188-pcpig,two year,1,credit card,70.35,4124.65,0.0,0.0,2736.0,6860.65
7105-benqf,one year,0,credit card,64.85,950.75,0.0,0.0,655.35,1606.1
7721-dvekz,month-to-month,0,credit card,19.65,19.65,0.0,0.0,23.67,43.32
3566-vvorz,month-to-month,0,bank withdrawal,45.9,505.95,0.0,0.0,369.48,875.43
9507-hsmmz,two year,0,credit card,20.0,1149.65,0.0,0.0,1474.2,2623.85
2480-sqiob,month-to-month,0,bank withdrawal,44.8,169.65,0.0,0.0,103.6,273.25
7813-tkcvo,one year,0,credit card,20.35,393.15,0.0,0.0,559.2,952.35
0128-mkwsg,month-to-month,0,credit card,45.8,1147.0,0.0,0.0,0.0,1147.0
4350-ztlpi,one year,1,bank withdrawal,108.95,5718.2,0.0,0.0,954.0,6672.2
0361-hjrdx,two year,0,credit card,64.35,4539.6,0.0,130.0,0.0,4669.6
5727-myate,two year,1,credit card,90.8,6397.6,0.0,0.0,1485.36,7882.96
3823-kynqy,one year,0,credit card,24.95,280.4,0.0,0.0,306.84,587.24
7570-welny,two year,1,bank withdrawal,84.7,5711.05,0.0,0.0,535.16,6246.21
3021-vlnrj,one year,1,credit card,70.8,3478.15,0.0,0.0,1876.0,5354.15
6907-flber,month-to-month,0,bank withdrawal,54.3,54.3,0.0,10.0,34.02,98.32
5982-psmkw,two year,1,credit card,91.1,2198.3,0.0,0.0,643.31,2841.61
3507-gasnp,two year,0,credit card,19.95,1189.9,0.0,0.0,995.4,2185.3
7096-znbzi,two year,0,credit card,26.45,1914.5,0.0,0.0,1599.84,3514.34
1676-mqaoa,two year,1,bank withdrawal,75.1,5336.35,0.0,0.0,1082.16,6418.51
7566-dsrlq,two year,1,bank withdrawal,110.15,7998.8,0.0,70.0,925.2,8994.0
7245-jmttq,one year,1,bank withdrawal,111.5,5703.25,0.0,0.0,2233.29,7936.54
6050-ijrhs,one year,1,bank withdrawal,106.5,7397.0,0.0,0.0,415.1,7812.1
6202-jvyeu,one year,1,bank withdrawal,19.9,164.6,0.0,0.0,36.18,200.78
8591-tkmzh,two year,1,credit card,111.1,6555.2,0.0,0.0,2719.9,9275.1
0734-oxwbt,month-to-month,0,credit card,70.7,225.65,0.0,0.0,75.12,300.77
0365-trtpy,month-to-month,0,bank withdrawal,91.2,3382.3,0.0,0.0,434.01,3816.31
7349-almux,two year,0,bank withdrawal,65.6,2313.8,0.0,0.0,1421.91,3735.71
6502-kugll,month-to-month,0,bank withdrawal,59.45,780.85,0.0,0.0,596.96,1377.81
1841-ysjgv,two year,1,credit card,109.95,7852.4,0.0,0.0,2936.16,10788.56
3511-bftjw,two year,0,credit card,38.5,2763.0,0.0,0.0,0.0,2763.0
5018-hekfo,month-to-month,1,credit card,24.5,270.15,0.0,0.0,170.1,440.25
3976-nldez,month-to-month,0,credit card,20.6,20.6,0.0,0.0,1.48,22.08
2282-ygnor,one year,0,credit card,58.0,1734.5,0.0,0.0,419.34,2153.84
6854-exgsf,month-to-month,1,bank withdrawal,65.5,573.15,0.0,0.0,69.84,642.99
1241-ezfmj,two year,0,bank withdrawal,25.45,1538.6,0.0,0.0,703.33,2241.93
5376-pcknb,one year,1,credit card,104.45,7459.0,0.0,130.0,1259.28,8848.28
8044-bgwpi,month-to-month,1,bank withdrawal,21.15,306.05,0.0,0.0,406.8,712.85
4060-ldnlu,month-to-month,0,bank withdrawal,96.2,639.7,0.0,0.0,321.51,961.21
5887-ikkyo,two year,0,bank withdrawal,94.35,5563.65,0.0,0.0,290.58,5854.23
1755-rmcxh,month-to-month,0,credit card,20.3,40.25,0.0,0.0,14.54,54.79
3858-xhyjo,one year,0,bank withdrawal,105.75,4228.55,0.0,0.0,888.0,5116.55
4299-simns,month-to-month,1,bank withdrawal,81.15,784.45,0.0,50.0,309.06,1143.51
7025-iwfht,one year,1,bank withdrawal,89.55,3729.75,0.0,0.0,1854.02,5583.77
6261-lhrtg,month-to-month,1,credit card,54.75,1406.9,0.0,0.0,1035.84,2442.74
7841-fcrqd,one year,1,credit card,53.75,1857.3,0.0,0.0,509.85,2367.15
2056-evgzl,one year,0,credit card,105.75,7322.5,0.0,0.0,603.84,7926.34
7753-usqyq,one year,1,bank withdrawal,64.2,3627.3,0.0,0.0,1520.75,5148.05
7661-cpurm,one year,1,credit card,87.7,1725.95,0.0,0.0,819.09,2545.04
6233-hxjmx,month-to-month,1,credit card,89.3,4192.15,0.0,0.0,621.9,4814.05
5902-wblse,two year,1,credit card,20.15,1411.2,0.0,0.0,1879.5,3290.7
3239-tphpz,two year,1,bank withdrawal,20.05,264.55,0.0,0.0,484.08,748.63
5115-gzdel,two year,0,credit card,67.2,4671.7,0.0,0.0,0.0,4671.7
3338-cvveh,month-to-month,0,bank withdrawal,94.55,1173.55,0.0,0.0,166.56,1340.11
4393-geadv,two year,0,credit card,114.75,7842.3,0.0,0.0,2734.2,10576.5
8486-ayeqh,month-to-month,1,bank withdrawal,76.05,2227.8,0.0,0.0,1202.18,3429.98
4560-wqaqw,one year,0,bank withdrawal,68.7,4070.95,0.0,150.0,1670.88,5891.83
4274-drsqt,one year,1,bank withdrawal,88.9,6000.1,0.0,0.0,2107.38,8107.48
2027-dnkiv,one year,1,credit card,58.75,2203.1,0.0,0.0,1319.79,3522.89
2885-hijdh,two year,0,bank withdrawal,86.9,6194.1,0.0,0.0,1818.15,8012.25
5424-rlqlc,month-to-month,1,credit card,59.65,638.95,0.0,90.0,14.8,743.75
6507-dtjzv,month-to-month,0,credit card,66.4,831.75,0.0,0.0,392.47,1224.22
7673-bqgku,two year,0,bank withdrawal,20.15,1337.5,0.0,0.0,791.43,2128.93
2725-iwwba,one year,0,credit card,56.9,2560.1,0.0,0.0,1768.7,4328.8
1061-pnthc,month-to-month,1,credit card,109.6,5953.0,0.0,0.0,780.64,6733.64
0394-yondk,two year,0,credit card,25.15,1790.15,0.0,0.0,85.4,1875.55
6574-mcoeh,one year,1,bank withdrawal,79.15,2531.4,0.0,20.0,1042.47,3593.87
0997-ytlny,month-to-month,0,credit card,48.8,953.65,0.0,0.0,76.57,1030.22
9479-hynyl,two year,1,credit card,80.7,5705.05,0.0,0.0,3096.31,8801.36
9708-kfdby,month-to-month,0,credit card,20.55,20.55,0.0,0.0,7.32,27.87
3642-gktct,one year,1,credit card,115.1,6993.65,0.0,0.0,338.55,7332.2
0774-rmnuw,two year,0,bank withdrawal,59.7,4122.65,0.0,0.0,0.0,4122.65
1334-pdukm,one year,0,credit card,86.45,5762.95,0.0,150.0,663.68,6576.63
0756-mpzrl,one year,0,credit card,33.7,1537.85,0.0,0.0,0.0,1537.85
2242-mfotg,one year,0,bank withdrawal,80.1,2603.3,0.0,0.0,848.43,3451.73
2927-cvult,two year,1,bank withdrawal,104.05,5566.4,0.0,0.0,1503.08,7069.48
8745-pvesg,one year,1,credit card,41.1,2258.25,0.0,0.0,0.0,2258.25
7647-gyykx,two year,1,bank withdrawal,20.35,1092.35,0.0,0.0,2264.22,3356.57
9700-ispup,month-to-month,1,bank withdrawal,65.5,616.9,0.0,0.0,258.9,875.8
9839-etqoe,month-to-month,1,bank withdrawal,40.45,1912.85,0.0,0.0,0.0,1912.85
9027-tmatr,two year,1,bank withdrawal,78.8,3460.3,24.9,0.0,1656.79,5092.19
1941-hosam,month-to-month,1,bank withdrawal,90.1,90.1,0.0,0.0,24.33,114.43
9110-hsgtv,two year,1,credit card,82.45,5555.3,15.38,0.0,1775.37,7315.29
0704-vcumb,two year,0,credit card,20.25,1278.8,5.15,0.0,667.34,1940.99
6171-ztvyb,month-to-month,0,bank withdrawal,66.25,2907.35,6.41,0.0,1122.3,4023.24
1935-imvbb,month-to-month,0,credit card,89.7,4952.95,41.66,0.0,212.24,5123.53
2535-pbcgc,two year,0,bank withdrawal,64.55,4504.9,46.06,0.0,0.0,4458.84
1470-psxnm,one year,1,bank withdrawal,93.65,4520.15,33.13,0.0,1767.92,6254.94
2498-xldzr,two year,0,credit card,73.6,2316.85,12.66,0.0,632.32,2936.51
5338-yhwyt,two year,0,credit card,61.45,2302.35,48.79,110.0,1849.63,4213.19
7718-upskj,one year,1,credit card,106.4,7251.9,3.59,0.0,1667.73,8916.04
8731-wbbmb,month-to-month,0,bank withdrawal,81.9,2078.55,44.86,0.0,291.98,2325.67
1448-cywkc,one year,1,credit card,105.2,6225.4,34.83,0.0,2494.58,8685.15
7901-iidqv,one year,0,bank withdrawal,54.6,1242.25,28.42,0.0,180.48,1394.31
2690-dvrvk,one year,0,bank withdrawal,20.55,99.45,0.0,0.0,206.05,305.5
1270-xkucc,two year,0,credit card,19.7,599.25,49.79,0.0,385.5,934.96
0334-zfjsr,one year,1,credit card,66.05,3462.1,44.53,150.0,1945.9,5513.47
5583-ejxrd,two year,1,credit card,54.05,2375.2,47.45,0.0,0.0,2327.75
4565-evzmj,one year,1,credit card,58.9,2813.05,0.0,0.0,1238.45,4051.5
3327-ybakm,one year,1,credit card,96.9,6314.35,13.37,0.0,1230.08,7531.06
9441-qhevc,month-to-month,0,credit card,19.1,19.1,0.0,0.0,44.22,63.32
6705-lnmdd,month-to-month,0,credit card,50.0,1003.05,2.81,0.0,996.2,1996.44
2580-asvvy,two year,0,bank withdrawal,45.4,1593.1,44.13,0.0,0.0,1548.97
3370-gqeal,month-to-month,0,bank withdrawal,85.45,2509.95,23.13,120.0,651.6,3258.42
5032-uspkf,one year,0,bank withdrawal,84.1,3187.65,0.0,0.0,954.18,4141.83
4254-qpede,two year,0,credit card,66.25,3330.1,0.0,0.0,0.0,3330.1
6283-gitpx,two year,1,credit card,76.9,5522.7,0.0,0.0,337.96,5860.66
0771-chwsk,two year,1,credit card,74.6,4798.4,0.0,0.0,3007.62,7806.02
9788-hngut,two year,1,credit card,116.95,8594.4,0.0,0.0,1286.64,9881.04
9495-rediy,one year,1,credit card,40.65,970.55,0.0,0.0,0.0,970.55
5375-xldof,two year,1,bank withdrawal,114.35,7665.8,0.0,10.0,2619.93,10295.73
1172-viybp,two year,0,bank withdrawal,69.7,3686.05,0.0,0.0,1480.29,5166.34
6559-pdzlr,month-to-month,1,bank withdrawal,98.65,2537.0,0.0,0.0,962.0,3499.0
8992-obvdg,month-to-month,0,credit card,61.65,1393.6,0.0,0.0,836.85,2230.45
4273-mbhya,month-to-month,1,bank withdrawal,89.35,89.35,0.0,0.0,5.36,94.71
4724-wxvwf,month-to-month,1,bank withdrawal,95.4,4445.3,0.0,0.0,199.2,4644.5
5701-guxdc,one year,0,credit card,35.4,978.6,0.0,0.0,0.0,978.6
1460-uzprj,two year,0,credit card,19.95,1258.15,0.0,0.0,1808.4,3066.55
6082-gljix,month-to-month,0,credit card,19.25,331.35,0.0,0.0,563.94,895.29
2495-tthbq,one year,1,credit card,20.4,84.75,0.0,0.0,128.6,213.35
0485-zbsln,two year,0,credit card,24.75,1715.1,0.0,0.0,2372.5,4087.6
3810-pjuhr,two year,0,credit card,25.35,1715.15,0.0,0.0,732.2,2447.35
0847-hgrml,two year,0,bank withdrawal,20.0,1250.1,0.0,0.0,1517.76,2767.86
8232-ctlko,two year,1,bank withdrawal,59.75,3996.8,0.0,0.0,553.74,4550.54
9227-ybaxe,two year,1,bank withdrawal,82.5,5215.1,0.0,40.0,308.75,5563.85
9860-lisiz,month-to-month,0,credit card,20.35,673.2,0.0,0.0,1249.5,1922.7
0112-qawrz,month-to-month,1,bank withdrawal,90.8,1442.2,0.0,0.0,779.36,2221.56
4043-mkdtv,two year,1,bank withdrawal,105.25,7291.75,0.0,0.0,2675.99,9967.74
9229-rqabd,one year,0,credit card,23.75,424.5,0.0,0.0,233.46,657.96
5320-brkgk,two year,0,credit card,75.8,4415.75,0.0,0.0,166.46,4582.21
6284-kmnuf,one year,1,bank withdrawal,98.0,5270.6,0.0,0.0,2100.0,7370.6
6229-uolql,one year,1,credit card,52.0,2884.9,0.0,0.0,0.0,2884.9
3137-lupix,month-to-month,1,credit card,64.4,253.0,0.0,0.0,4.4,257.4
6143-jqkea,month-to-month,1,credit card,45.8,436.2,0.0,0.0,154.5,590.7
8676-ooqej,month-to-month,0,bank withdrawal,30.5,118.4,0.0,0.0,0.0,118.4
9701-cdxhr,month-to-month,0,credit card,69.15,3649.6,0.0,110.0,2333.76,6093.36
8124-nzvgj,one year,1,credit card,49.25,255.6,0.0,0.0,0.0,255.6
2162-frzaa,two year,0,bank withdrawal,39.35,2395.05,0.0,0.0,0.0,2395.05
5118-mueyh,month-to-month,1,credit card,105.1,5083.55,0.0,0.0,1884.0,6967.55
5627-tvbpp,one year,1,credit card,20.1,644.5,0.0,0.0,893.2,1537.7
3936-qqfll,month-to-month,0,credit card,19.75,39.3,0.0,0.0,3.94,43.24
2589-aycrp,one year,0,bank withdrawal,19.75,989.05,0.0,0.0,1897.5,2886.55
4067-hlyqi,month-to-month,1,bank withdrawal,70.4,2406.1,0.0,60.0,1631.85,4097.95
5124-eogye,two year,0,credit card,20.45,638.55,0.0,0.0,1071.67,1710.22
5057-rkglh,two year,0,credit card,20.35,191.1,0.0,0.0,277.47,468.57
0292-wegch,month-to-month,1,bank withdrawal,86.2,4524.05,0.0,0.0,233.82,4757.87
8910-ichiu,one year,1,credit card,95.65,4664.2,0.0,0.0,1407.6,6071.8
4097-yodcf,one year,1,bank withdrawal,103.8,3470.8,0.0,0.0,145.52,3616.32
9715-wzclw,two year,1,bank withdrawal,97.2,6910.3,0.0,0.0,2775.39,9685.69
9786-ywnhu,two year,0,credit card,63.55,4014.2,0.0,90.0,74.34,4178.54
6407-gsjnl,two year,0,bank withdrawal,24.95,1288.0,0.0,0.0,2261.85,3549.85
4049-zpald,two year,1,bank withdrawal,99.0,6375.8,0.0,0.0,2298.88,8674.68
6833-jmzyp,month-to-month,1,credit card,94.0,1505.45,0.0,0.0,229.2,1734.65
1310-qritu,month-to-month,1,bank withdrawal,50.3,913.3,0.0,0.0,689.76,1603.06
8961-qdzzj,one year,1,bank withdrawal,95.0,5535.8,0.0,0.0,2404.26,7940.06
9715-sbvsu,two year,1,bank withdrawal,61.4,815.55,0.0,20.0,150.36,985.91
7929-skfgk,two year,0,credit card,114.3,8244.3,0.0,0.0,1517.6,9761.9
2300-rqgoi,two year,0,credit card,20.05,741.5,0.0,0.0,1581.94,2323.44
3563-svylg,two year,0,credit card,62.65,4375.8,0.0,0.0,2482.68,6858.48
4998-ikfse,month-to-month,0,bank withdrawal,100.45,3096.9,0.0,80.0,1034.7,4211.6
8630-qsgxk,two year,1,bank withdrawal,75.2,3901.25,0.0,0.0,509.49,4410.74
2455-uslmv,month-to-month,1,credit card,84.75,2613.4,0.0,0.0,750.51,3363.91
9488-fvzcc,two year,1,bank withdrawal,79.5,5661.7,0.0,0.0,2346.48,8008.18
5995-wwkkg,one year,1,bank withdrawal,19.8,695.05,0.0,0.0,1116.29,1811.34
7879-cgsfv,one year,1,credit card,100.9,5552.05,0.0,0.0,2320.45,7872.5
9921-ezkby,month-to-month,1,bank withdrawal,95.3,3275.15,0.0,0.0,341.88,3617.03
7432-ffvar,one year,0,bank withdrawal,90.95,4236.6,0.0,50.0,287.96,4574.56
7246-zgqdf,month-to-month,0,bank withdrawal,54.5,54.5,0.0,0.0,33.21,87.71
4456-rhsnb,month-to-month,1,bank withdrawal,49.6,962.9,0.0,0.0,140.98,1103.88
2481-sboyw,two year,1,credit card,25.0,1498.35,0.0,0.0,1955.05,3453.4
7109-mfbyv,month-to-month,0,bank withdrawal,45.45,1233.15,0.0,0.0,755.82,1988.97
1833-tcxkk,month-to-month,1,bank withdrawal,107.75,4882.8,0.0,0.0,1341.45,6224.25
1832-peuts,two year,1,credit card,89.1,5411.65,0.0,0.0,2340.5,7752.15
8660-buetv,month-to-month,0,credit card,44.75,148.05,0.0,10.0,104.67,262.72
0580-piqhm,one year,1,bank withdrawal,101.6,3930.55,0.0,0.0,603.93,4534.48
5696-ceiqj,two year,0,bank withdrawal,103.15,6895.5,0.0,0.0,888.42,7783.92
1696-hxowk,one year,0,credit card,95.65,6856.95,0.0,0.0,370.62,7227.57
3026-atzyv,one year,0,bank withdrawal,75.1,2658.8,0.0,0.0,41.44,2700.24
4012-ycfai,two year,1,credit card,61.35,3766.2,0.0,0.0,1333.2,5099.4
9970-qbcda,month-to-month,0,credit card,19.7,129.55,0.0,0.0,186.12,315.67
9496-ivvrp,month-to-month,0,bank withdrawal,51.0,581.7,0.0,60.0,493.24,1134.94
2657-vpxta,month-to-month,1,bank withdrawal,88.85,929.45,0.0,0.0,327.6,1257.05
6551-vljmv,two year,0,credit card,20.05,679.0,0.0,0.0,150.28,829.28
1221-ghzep,two year,1,credit card,65.1,3846.75,0.0,0.0,1437.16,5283.91
9289-lbqvu,one year,1,credit card,70.15,4480.7,0.0,0.0,2107.52,6588.22
3458-idmfk,two year,1,credit card,20.75,499.4,0.0,0.0,734.5,1233.9
6933-fhbzc,one year,1,credit card,56.05,1553.2,0.0,0.0,929.5,2482.7
0221-nauxk,one year,1,bank withdrawal,19.95,219.5,0.0,0.0,78.6,298.1
9770-kxgqu,one year,0,credit card,98.6,5311.85,0.0,0.0,1557.67,6869.52
6538-pochl,month-to-month,1,credit card,79.0,2576.8,0.0,0.0,581.79,3158.59
3002-wqzwt,month-to-month,1,bank withdrawal,74.2,1993.25,0.0,0.0,475.02,2468.27
4277-udief,month-to-month,0,bank withdrawal,81.0,1923.85,0.0,0.0,1096.32,3020.17
1208-nbvfh,month-to-month,1,bank withdrawal,49.6,939.8,0.0,0.0,263.6,1203.4
4912-piguy,month-to-month,1,bank withdrawal,84.6,84.6,0.0,0.0,7.34,91.94
2725-ttriq,two year,1,bank withdrawal,84.2,5986.55,0.0,0.0,2724.48,8711.03
3374-ttztk,two year,1,bank withdrawal,106.3,5487.0,0.0,0.0,2590.64,8077.64
8990-zxlsu,month-to-month,0,bank withdrawal,69.05,651.5,0.0,0.0,268.83,920.33
2275-rbyqs,month-to-month,1,credit card,45.4,45.4,0.0,0.0,49.33,94.73
4419-ujmus,two year,1,bank withdrawal,99.35,6856.45,0.0,0.0,583.74,7440.19
7794-jasdg,month-to-month,1,credit card,50.75,50.75,0.0,0.0,45.77,96.52
7609-ybpxg,two year,0,bank withdrawal,87.1,4735.2,0.0,80.0,1001.16,5816.36
5519-teeuh,one year,1,credit card,20.15,682.15,0.0,0.0,698.28,1380.43
0804-xbfbv,month-to-month,0,bank withdrawal,25.2,321.05,0.0,0.0,0.0,321.05
2676-oxppq,month-to-month,1,bank withdrawal,55.7,335.65,0.0,0.0,18.96,354.61
3703-ttepd,month-to-month,0,bank withdrawal,65.35,1424.4,0.0,0.0,339.36,1763.76
2799-tslag,two year,1,bank withdrawal,25.3,1748.55,0.0,0.0,2211.95,3960.5
2208-nkvvh,two year,0,credit card,24.25,1077.95,0.0,0.0,120.83,1198.78
7139-jzfvg,two year,0,bank withdrawal,60.5,3694.45,0.0,0.0,2594.4,6288.85
4987-gqwpo,month-to-month,0,credit card,25.1,382.8,0.0,0.0,0.0,382.8
1757-tcatg,one year,0,bank withdrawal,20.05,746.75,0.0,0.0,1435.7,2182.45
4776-xskyq,one year,0,credit card,30.25,368.85,0.0,0.0,0.0,368.85
8048-dsdfq,month-to-month,0,credit card,20.2,20.2,0.0,0.0,13.08,33.28
5753-qqwpw,one year,1,bank withdrawal,59.9,1654.7,0.0,0.0,316.96,1971.66
6010-ddppw,two year,0,bank withdrawal,25.15,1940.85,0.0,0.0,632.1,2572.95
6693-frirw,month-to-month,0,credit card,101.3,1794.65,0.0,0.0,136.08,1930.73
6586-mygkd,two year,1,credit card,76.95,5289.8,0.0,0.0,1278.2,6568.0
3173-nvmpx,month-to-month,1,credit card,55.3,501.2,0.0,0.0,210.24,711.44
0623-gdisb,month-to-month,1,bank withdrawal,48.45,48.45,0.0,0.0,16.42,64.87
2892-gesul,two year,0,credit card,19.35,309.25,0.0,0.0,360.0,669.25
2043-wvtqj,month-to-month,0,credit card,55.7,55.7,0.0,0.0,17.68,73.38
8034-rytvv,one year,1,credit card,84.25,4589.85,0.0,0.0,2466.75,7056.6
3863-qstyi,month-to-month,1,bank withdrawal,64.65,3735.45,0.0,0.0,991.2,4726.65
5044-lrqaq,month-to-month,1,bank withdrawal,69.2,477.55,0.0,0.0,288.54,766.09
1716-lsamb,two year,0,bank withdrawal,54.65,2553.7,0.0,0.0,2034.45,4588.15
1333-pbmxb,one year,1,bank withdrawal,24.75,1342.15,0.0,0.0,1558.98,2901.13
6546-opbbh,one year,1,credit card,23.95,1216.35,0.0,0.0,2170.05,3386.4
9127-qrzmh,one year,1,bank withdrawal,59.85,2603.95,0.0,0.0,774.84,3378.79
5919-vczym,month-to-month,0,credit card,20.05,42.7,0.0,0.0,80.56,123.26
9644-kvcnc,one year,1,bank withdrawal,92.15,6056.9,0.0,0.0,1298.88,7355.78
2137-dqmev,one year,0,credit card,44.8,2983.65,0.0,0.0,0.0,2983.65
8174-lnwmw,two year,0,credit card,20.9,689.35,0.0,0.0,810.96,1500.31
7964-vexdg,month-to-month,0,bank withdrawal,80.35,1747.2,0.0,0.0,281.19,2028.39
